seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5401,site_dynamic,low,False,0.9166666666666666,0.9166666666666666,400,34.5,23,0,21.5,21.5,,23.454545454545457,0,0,0,0,0,0,39,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 27, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 14, ""human_near_miss_exposure"": 15, ""restricted_zone"": 25}"
5401,site_dynamic,medium,False,0.6,0.6,400,41.25,48,0,97.00000059604645,97.00000059604645,,161.66666766007742,0,0,0,0,0,0,69,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 27, ""future_human_clearance_risk"": 10, ""future_restricted_zone_risk"": 13, ""human_clearance_breach"": 33, ""human_near_miss_exposure"": 41, ""restricted_zone"": 26, ""unconfirmed_human_clearance"": 44}"
5401,site_dynamic,high,False,0.9565217391304348,0.9565217391304348,400,70.75,65,13.0,116.0000011920929,129.0500011920929,,134.91591033718802,12,8,4,0,0,0,71,0,False,False,0,0,"{""dynamic_hazard_prediction"": 14, ""future_collision_risk"": 43, ""future_human_clearance_risk"": 12, ""future_restricted_zone_risk"": 7, ""human_clearance_breach"": 22, ""human_near_miss_exposure"": 35, ""restricted_zone"": 30, ""unconfirmed_human_clearance"": 42}"
5402,site_small,low,True,1.0,1.0,41,2.5,3,0,1.5,1.5,1.5,1.5,0,0,0,0,0,0,3,0,False,False,0,0,"{""future_collision_risk"": 1, ""future_human_clearance_risk"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 3}"
5402,site_small,medium,True,1.0,1.0,51,3.0,4,1.0,8.500000074505806,9.500000074505806,9.500000074505806,9.500000074505806,1,1,0,0,0,0,12,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 2, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 11}"
5402,site_small,high,True,1.0,1.0,106,14.25,11,0,29.700000315904617,29.700000315904617,29.700000315904617,29.700000315904617,0,0,0,0,0,0,22,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 4, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 9, ""restricted_zone"": 3, ""unconfirmed_human_clearance"": 19}"
5402,site_medium,low,True,1.0,1.0,82,6.25,2,0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,5,0,False,False,0,0,"{""future_collision_risk"": 5, ""restricted_zone"": 5}"
5402,site_medium,medium,False,0.8,0.8,300,14.0,10,0,35.000000447034836,35.000000447034836,,43.750000558793545,0,0,0,0,0,0,41,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 29, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 10, ""restricted_zone"": 21, ""unconfirmed_human_clearance"": 20}"
5402,site_medium,high,False,0.4666666666666667,0.4666666666666667,300,31.25,3,0,136.50000089406967,136.50000089406967,,292.50000191586355,0,0,0,0,0,0,85,0,False,False,0,0,"{""dynamic_hazard_prediction"": 26, ""future_collision_risk"": 71, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 4, ""restricted_zone"": 66, ""unconfirmed_human_clearance"": 20}"
5402,site_dynamic,low,False,0.4166666666666667,0.4166666666666667,400,78.25,76,0,61.0,61.0,,146.4,0,0,0,0,0,0,84,0,False,False,0,0,"{""dynamic_hazard_prediction"": 33, ""future_collision_risk"": 39, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 48, ""human_near_miss_exposure"": 38, ""restricted_zone"": 36}"
5402,site_dynamic,medium,False,0.9333333333333333,0.9333333333333333,400,54.25,72,1.0,85.50000059604645,86.55000059604644,,92.73214349576405,1,0,1,0,0,0,125,0,True,True,0,0,"{""dynamic_hazard_prediction"": 16, ""future_collision_risk"": 72, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 50, ""human_near_miss_exposure"": 57, ""restricted_zone"": 62, ""unconfirmed_human_clearance"": 62}"
5402,site_dynamic,high,False,0.8260869565217391,0.8260869565217391,400,64.25,79,14.0,133.5000011920929,147.5000011920929,,178.5526330220072,12,10,2,0,0,0,67,0,False,False,0,0,"{""dynamic_hazard_prediction"": 9, ""future_collision_risk"": 40, ""future_human_clearance_risk"": 11, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 39, ""human_near_miss_exposure"": 41, ""restricted_zone"": 11, ""unconfirmed_human_clearance"": 56}"
5403,site_small,low,False,0.6666666666666666,0.6666666666666666,180,1.25,2,0,2.0,2.0,,3.0,0,0,0,0,0,0,69,0,False,False,0,0,"{""future_collision_risk"": 67, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 68}"
5403,site_small,medium,True,1.0,1.0,121,11.75,16,2.0,22.10000018030405,24.10000018030405,24.10000018030405,24.10000018030405,2,1,1,0,0,0,15,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 4, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 9, ""restricted_zone"": 5, ""unconfirmed_human_clearance"": 10}"
5403,site_small,high,True,1.0,1.0,117,4.5,5,0,28.900000348687172,28.950000348687173,28.950000348687173,28.950000348687173,0,0,0,0,0,0,21,0,False,False,0,0,"{""future_collision_risk"": 7, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 3, ""restricted_zone"": 7, ""unconfirmed_human_clearance"": 14}"
5403,site_medium,low,True,1.0,1.0,284,24.25,21,0,15.5,15.5,15.5,15.5,0,0,0,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 9, ""future_collision_risk"": 7, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 22, ""restricted_zone"": 13}"
5403,site_medium,medium,False,0.6,0.6,300,27.25,50,4.0,54.000000447034836,58.000000447034836,,96.66666741172473,4,2,2,0,0,0,57,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 17, ""future_restricted_zone_risk"": 30, ""human_clearance_breach"": 37, ""human_near_miss_exposure"": 35, ""restricted_zone"": 8, ""unconfirmed_human_clearance"": 48}"
5403,site_medium,high,False,0.8,0.8,300,40.75,50,9.0,93.50000089406967,102.50000089406967,,128.1250011175871,9,3,6,0,0,0,25,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 12, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 12, ""restricted_zone"": 3, ""unconfirmed_human_clearance"": 22}"
5403,site_dynamic,low,False,0.4166666666666667,0.4166666666666667,400,105.75,174,0,90.0,90.0,,216.0,0,0,0,0,0,0,171,0,False,False,0,0,"{""dynamic_hazard_prediction"": 19, ""future_collision_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 167, ""human_near_miss_exposure"": 168, ""restricted_zone"": 4}"
5403,site_dynamic,medium,False,0.8,0.8,400,30.5,40,0,62.00000059604645,62.00000059604645,,77.50000074505806,0,0,0,0,0,0,68,0,True,True,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 36, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 29, ""human_near_miss_exposure"": 34, ""restricted_zone"": 27, ""unconfirmed_human_clearance"": 43}"
5403,site_dynamic,high,False,0.34782608695652173,0.34782608695652173,400,35.25,56,11.0,117.5000011920929,128.5000011920929,,369.4375034272671,9,0,9,0,0,0,90,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 66, ""future_human_clearance_risk"": 9, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 19, ""restricted_zone"": 75, ""unconfirmed_human_clearance"": 16}"
5404,site_small,low,True,1.0,1.0,89,4.75,8,0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 5, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 4, ""restricted_zone"": 4}"
5404,site_small,medium,False,0.75,0.75,180,12.75,8,0,25.0000002682209,25.0000002682209,,33.333333690961204,0,0,0,0,0,0,23,0,False,False,0,0,"{""future_collision_risk"": 10, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 8, ""restricted_zone"": 8, ""unconfirmed_human_clearance"": 16}"
5404,site_small,high,False,0.6666666666666666,0.6666666666666666,180,12.25,12,1.0,49.900000527501106,50.900000527501106,,76.35000079125166,1,1,0,0,0,0,18,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 5, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 5, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 17}"
5404,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,11.0,6,0,6.0,6.05,,7.058333333333334,0,0,0,0,0,0,38,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 11, ""future_human_clearance_risk"": 2, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 5, ""restricted_zone"": 33}"
5404,site_medium,medium,False,0.9,0.9,300,8.25,11,2.0,39.500000447034836,41.500000447034836,,46.11111160781648,2,2,0,0,0,0,74,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 8, ""future_human_clearance_risk"": 5, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 9, ""restricted_zone"": 56, ""unconfirmed_human_clearance"": 18}"
5404,site_medium,high,False,0.9333333333333333,0.9333333333333333,300,51.0,66,15.0,95.50000089406967,110.50000089406967,,118.39285810078893,14,2,12,0,0,0,55,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 21, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 17, ""human_near_miss_exposure"": 30, ""restricted_zone"": 16, ""unconfirmed_human_clearance"": 39}"
5404,site_dynamic,low,True,1.0,1.0,303,29.25,17,0,23.5,23.5,23.5,23.5,0,0,0,0,0,0,31,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 17, ""future_human_clearance_risk"": 2, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 10, ""restricted_zone"": 22}"
5404,site_dynamic,medium,False,0.7333333333333333,0.7333333333333333,400,31.75,28,1.0,56.50000059604645,57.50000059604645,,78.40909172188152,1,1,0,0,0,0,61,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 48, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 10, ""human_clearance_breach"": 15, ""human_near_miss_exposure"": 50, ""restricted_zone"": 37, ""unconfirmed_human_clearance"": 25}"
5404,site_dynamic,high,False,0.5652173913043478,0.5652173913043478,400,20.75,18,0,92.0000011920929,92.0000011920929,,162.7692328783182,0,0,0,0,0,0,173,0,False,False,0,0,"{""dynamic_hazard_prediction"": 10, ""future_collision_risk"": 154, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 11, ""restricted_zone"": 148, ""unconfirmed_human_clearance"": 26}"
5405,site_small,low,True,1.0,1.0,103,6.5,8,0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,5,0,False,False,0,0,"{""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 5, ""restricted_zone"": 1}"
5405,site_small,medium,True,1.0,1.0,121,7.25,7,4.0,16.60000018030405,20.60000018030405,20.60000018030405,20.60000018030405,4,4,0,0,0,0,7,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 4, ""human_near_miss_exposure"": 1, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 7}"
5405,site_small,high,False,0.16666666666666666,0.16666666666666666,180,4.0,2,0,41.0000005364418,41.0000005364418,,246.00000321865082,0,0,0,0,0,0,84,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 9, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 70, ""restricted_zone"": 71, ""unconfirmed_human_clearance"": 13}"
5405,site_medium,low,True,1.0,1.0,139,8.5,7,0,5.5,5.5,5.5,5.5,0,0,0,0,0,0,12,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 6, ""restricted_zone"": 6}"
5405,site_medium,medium,True,1.0,1.0,259,30.0,23,3.0,43.900000385940075,47.000000385940076,47.000000385940076,47.000000385940076,3,1,2,0,0,0,27,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 12, ""restricted_zone"": 9, ""unconfirmed_human_clearance"": 19}"
5405,site_medium,high,False,0.7333333333333333,0.7333333333333333,300,39.0,52,3.0,84.50000089406967,87.50000089406967,,119.31818303736775,3,0,3,0,0,0,29,0,False,False,0,0,"{""dynamic_hazard_prediction"": 10, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 8, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 20, ""restricted_zone"": 9, ""unconfirmed_human_clearance"": 20}"
5405,site_dynamic,low,True,1.0,1.0,386,32.25,20,0,13.0,13.0,13.0,13.0,0,0,0,0,0,0,52,0,False,False,0,0,"{""dynamic_hazard_prediction"": 9, ""future_collision_risk"": 44, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 11, ""restricted_zone"": 43}"
5405,site_dynamic,medium,False,0.9333333333333333,0.9333333333333333,400,50.75,50,11.0,72.50000059604645,83.50000059604645,,89.46428635290691,10,4,6,0,0,0,69,0,False,False,0,0,"{""dynamic_hazard_prediction"": 20, ""future_collision_risk"": 33, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 11, ""human_near_miss_exposure"": 28, ""restricted_zone"": 48, ""unconfirmed_human_clearance"": 24}"
5405,site_dynamic,high,False,0.2608695652173913,0.2608695652173913,400,11.25,10,3.0,86.5000011920929,89.5000011920929,,343.08333790302277,3,1,2,0,0,0,19,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 4, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 7, ""unconfirmed_human_clearance"": 19}"
5406,site_small,low,True,1.0,1.0,149,6.25,6,0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,10,0,False,False,0,0,"{""future_collision_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 8, ""restricted_zone"": 7}"
5406,site_small,medium,True,1.0,1.0,63,3.0,5,1.0,10.300000093877316,11.300000093877316,11.300000093877316,11.300000093877316,1,0,1,0,0,0,21,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 4, ""restricted_zone"": 2, ""unconfirmed_human_clearance"": 19}"
5406,site_small,high,False,0.5,0.5,180,45.5,90,3.0,79.5000005364418,82.5000005364418,,165.0000010728836,2,0,2,0,0,0,90,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 3, ""future_restricted_zone_risk"": 79, ""human_clearance_breach"": 79, ""human_near_miss_exposure"": 79, ""unconfirmed_human_clearance"": 90}"
5406,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,26.75,29,0,20.5,20.55,,23.975,0,0,0,0,0,0,41,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 41, ""future_human_clearance_risk"": 21, ""future_restricted_zone_risk"": 21, ""human_clearance_breach"": 27, ""human_near_miss_exposure"": 24, ""restricted_zone"": 14}"
5406,site_medium,medium,False,0.9,0.9,300,24.5,21,0,56.500000447034836,56.500000447034836,,62.77777827448315,0,0,0,0,0,0,36,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 25, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 14, ""restricted_zone"": 11, ""unconfirmed_human_clearance"": 25}"
5406,site_medium,high,False,0.6666666666666666,0.6666666666666666,300,23.25,36,6.0,83.00000089406967,89.05000089406967,,133.57500134110452,6,0,6,0,0,0,27,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 16, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 7, ""restricted_zone"": 9, ""unconfirmed_human_clearance"": 18}"
5406,site_dynamic,low,False,0.3333333333333333,0.3333333333333333,400,31.5,2,0,21.0,21.0,,63.0,0,0,0,0,0,0,108,0,False,False,0,0,"{""dynamic_hazard_prediction"": 36, ""future_collision_risk"": 43, ""future_human_clearance_risk"": 14, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 25, ""restricted_zone"": 106}"
5406,site_dynamic,medium,True,1.0,1.0,262,34.25,36,3.0,52.70000039041042,55.75000039041042,55.75000039041042,55.75000039041042,3,0,3,0,0,0,39,0,False,False,0,0,"{""dynamic_hazard_prediction"": 11, ""future_collision_risk"": 24, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 17, ""restricted_zone"": 13, ""unconfirmed_human_clearance"": 26}"
5406,site_dynamic,high,False,0.8695652173913043,0.8695652173913043,400,73.75,79,8.0,134.5000011920929,142.5000011920929,,163.87500137090683,8,1,7,0,0,0,69,0,False,False,0,0,"{""dynamic_hazard_prediction"": 12, ""future_collision_risk"": 30, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 21, ""human_near_miss_exposure"": 25, ""restricted_zone"": 20, ""unconfirmed_human_clearance"": 50}"
5407,site_small,low,True,1.0,1.0,75,0.75,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,False,False,0,0,"{""human_near_miss_exposure"": 1, ""restricted_zone"": 1}"
5407,site_small,medium,True,1.0,1.0,67,2.75,3,0,9.20000009983778,9.20000009983778,9.20000009983778,9.20000009983778,0,0,0,0,0,0,11,0,False,False,0,0,"{""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""unconfirmed_human_clearance"": 11}"
5407,site_small,high,True,1.0,1.0,146,15.0,19,5.0,42.20000043511391,47.20000043511391,47.20000043511391,47.20000043511391,5,3,2,0,0,0,27,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 8, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 8, ""restricted_zone"": 4, ""unconfirmed_human_clearance"": 24}"
5407,site_medium,low,True,1.0,1.0,188,14.75,7,0,8.5,8.5,8.5,8.5,0,0,0,0,0,0,9,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 4, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 4, ""restricted_zone"": 4}"
5407,site_medium,medium,False,0.8,0.8,300,35.5,51,0,85.50000044703484,85.50000044703484,,106.87500055879354,0,0,0,0,0,0,53,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 23, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 41, ""human_near_miss_exposure"": 44, ""restricted_zone"": 7, ""unconfirmed_human_clearance"": 46}"
5407,site_medium,high,True,1.0,1.0,249,16.75,25,1.0,64.0000007301569,65.0000007301569,65.0000007301569,65.0000007301569,1,1,0,0,0,0,38,0,False,False,0,0,"{""future_collision_risk"": 26, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 14, ""human_near_miss_exposure"": 11, ""restricted_zone"": 8, ""unconfirmed_human_clearance"": 30}"
5407,site_dynamic,low,False,0.5,0.5,400,44.5,65,0,32.5,32.5,,65.0,0,0,0,0,0,0,168,0,False,False,0,0,"{""dynamic_hazard_prediction"": 51, ""future_collision_risk"": 133, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 64, ""human_near_miss_exposure"": 66, ""restricted_zone"": 104}"
