seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5400,site_small,low,True,1.0,1.0,84,2.5,1,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,7,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 6}"
5400,site_small,medium,True,1.0,1.0,31,1.75,3,0,5.6000000461936,5.6000000461936,5.6000000461936,5.6000000461936,0,0,0,0,0,0,10,0,False,False,0,0,"{""future_collision_risk"": 2, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 2, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 9}"
5400,site_small,high,True,1.0,1.0,168,22.25,27,6.0,49.100000500679016,55.100000500679016,55.100000500679016,55.100000500679016,5,3,2,0,0,0,23,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 9, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 6, ""restricted_zone"": 4, ""unconfirmed_human_clearance"": 19}"
5400,site_medium,low,True,1.0,1.0,222,19.0,25,0,18.5,18.5,18.5,18.5,0,0,0,0,0,0,31,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 18, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 17, ""human_near_miss_exposure"": 19, ""restricted_zone"": 14}"
5400,site_medium,medium,True,1.0,1.0,221,24.75,17,1.0,37.10000032931566,38.10000032931566,38.10000032931566,38.10000032931566,1,0,1,0,0,0,30,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 17, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 1, ""restricted_zone"": 13, ""unconfirmed_human_clearance"": 17}"
5400,site_medium,high,True,1.0,1.0,227,22.25,30,2.0,67.40000067651272,69.45000067651272,69.45000067651272,69.45000067651272,1,1,0,0,0,0,40,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 23, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 16, ""human_near_miss_exposure"": 21, ""restricted_zone"": 7, ""unconfirmed_human_clearance"": 33}"
5400,site_dynamic,low,False,0.9166666666666666,0.9166666666666666,400,58.25,51,0,34.5,34.5,,37.63636363636364,0,0,0,0,0,0,76,0,False,False,0,0,"{""dynamic_hazard_prediction"": 24, ""future_collision_risk"": 18, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 19, ""human_clearance_breach"": 35, ""human_near_miss_exposure"": 51, ""restricted_zone"": 41}"
5400,site_dynamic,medium,False,0.3333333333333333,0.3333333333333333,400,2.0,3,0,43.50000059604645,43.50000059604645,,130.50000178813934,0,0,0,0,0,0,13,0,False,False,0,0,"{""future_collision_risk"": 4, ""future_human_clearance_risk"": 2, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 5, ""restricted_zone"": 3, ""unconfirmed_human_clearance"": 10}"
5400,site_dynamic,high,False,0.8695652173913043,0.8695652173913043,400,33.0,24,4.0,105.0000011920929,109.05000119209289,,125.40750137090683,3,1,2,0,0,0,47,0,False,False,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 30, ""future_human_clearance_risk"": 14, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 24, ""restricted_zone"": 26, ""unconfirmed_human_clearance"": 21}"
5401,site_small,low,True,1.0,1.0,55,4.0,6,1.0,2.5,3.5,3.5,3.5,1,0,1,0,0,0,5,0,False,False,0,0,"{""future_collision_risk"": 1, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 4}"
5401,site_small,medium,True,1.0,1.0,38,1.25,2,0,5.400000050663948,5.400000050663948,5.400000050663948,5.400000050663948,0,0,0,0,0,0,13,0,False,False,0,0,"{""future_collision_risk"": 5, ""future_restricted_zone_risk"": 2, ""human_near_miss_exposure"": 1, ""restricted_zone"": 2, ""unconfirmed_human_clearance"": 13}"
5401,site_small,high,True,1.0,1.0,33,1.5,0,0,6.600000098347664,6.600000098347664,6.600000098347664,6.600000098347664,0,0,0,0,0,0,14,0,False,False,0,0,"{""unconfirmed_human_clearance"": 14}"
5401,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,16.0,13,0,20.5,20.5,,23.916666666666668,0,0,0,0,0,0,28,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 12, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 13, ""restricted_zone"": 22}"
5401,site_medium,medium,True,1.0,1.0,200,11.5,15,0,29.500000298023224,29.500000298023224,29.500000298023224,29.500000298023224,0,0,0,0,0,0,42,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 19, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 8, ""restricted_zone"": 20, ""unconfirmed_human_clearance"": 22}"
5401,site_medium,high,True,1.0,1.0,204,32.0,46,3.0,71.30000060796738,74.35000060796737,74.35000060796737,74.35000060796737,3,3,0,0,0,0,35,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 15, ""human_near_miss_exposure"": 19, ""restricted_zone"": 7, ""unconfirmed_human_clearance"": 30}"
5401,site_dynamic,low,False,0.9166666666666666,0.9166666666666666,400,33.25,19,0,16.5,16.5,,18.0,0,0,0,0,0,0,37,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 26, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 10, ""human_near_miss_exposure"": 11, ""restricted_zone"": 27}"
5401,site_dynamic,medium,False,0.6,0.6,400,21.0,24,0,64.00000059604645,64.00000059604645,,106.66666766007742,0,0,0,0,0,0,253,0,True,True,0,0,"{""dynamic_hazard_prediction"": 20, ""future_collision_risk"": 127, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 15, ""restricted_zone"": 231, ""unconfirmed_human_clearance"": 23}"
5401,site_dynamic,high,True,1.0,1.0,314,55.5,52,7.0,94.30000093579292,101.35000093579292,101.35000093579292,101.35000093579292,7,4,3,0,0,0,60,0,False,False,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 33, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 18, ""human_near_miss_exposure"": 26, ""restricted_zone"": 22, ""unconfirmed_human_clearance"": 41}"
5402,site_small,low,True,1.0,1.0,41,2.5,3,0,1.5,1.5,1.5,1.5,0,0,0,0,0,0,3,0,False,False,0,0,"{""future_collision_risk"": 1, ""future_human_clearance_risk"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 3}"
5402,site_small,medium,True,1.0,1.0,51,3.0,4,1.0,8.500000074505806,9.500000074505806,9.500000074505806,9.500000074505806,1,1,0,0,0,0,12,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 2, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 11}"
5402,site_small,high,True,1.0,1.0,112,12.75,9,0,29.90000033378601,29.90000033378601,29.90000033378601,29.90000033378601,0,0,0,0,0,0,20,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 3, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 8, ""restricted_zone"": 3, ""unconfirmed_human_clearance"": 17}"
5402,site_medium,low,True,1.0,1.0,82,6.25,2,0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,5,0,False,False,0,0,"{""future_collision_risk"": 5, ""restricted_zone"": 5}"
5402,site_medium,medium,False,0.9,0.9,300,30.0,31,0,59.500000447034836,59.500000447034836,,66.11111160781648,0,0,0,0,0,0,56,0,False,False,0,0,"{""dynamic_hazard_prediction"": 13, ""future_collision_risk"": 27, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 19, ""human_near_miss_exposure"": 21, ""restricted_zone"": 26, ""unconfirmed_human_clearance"": 30}"
5402,site_medium,high,False,0.4666666666666667,0.4666666666666667,300,31.0,3,0,137.50000089406967,137.50000089406967,,294.6428590587207,0,0,0,0,0,0,75,0,False,False,0,0,"{""dynamic_hazard_prediction"": 17, ""future_collision_risk"": 61, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 4, ""restricted_zone"": 56, ""unconfirmed_human_clearance"": 20}"
5402,site_dynamic,low,False,0.6666666666666666,0.6666666666666666,400,59.25,49,0,39.5,39.5,,59.25,0,0,0,0,0,0,75,0,False,False,0,0,"{""dynamic_hazard_prediction"": 18, ""future_collision_risk"": 50, ""future_human_clearance_risk"": 8, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 27, ""human_near_miss_exposure"": 44, ""restricted_zone"": 48}"
5402,site_dynamic,medium,False,0.4,0.4,400,89.25,157,1.0,119.00000059604645,120.00000059604645,,300.0000014901161,1,0,1,0,0,0,199,0,False,False,0,0,"{""dynamic_hazard_prediction"": 21, ""future_collision_risk"": 110, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 87, ""human_near_miss_exposure"": 94, ""restricted_zone"": 105, ""unconfirmed_human_clearance"": 94}"
5402,site_dynamic,high,False,0.391304347826087,0.391304347826087,400,114.25,121,1.0,238.0000011920929,239.0500011920929,,610.9055586020152,1,1,0,0,0,0,49,0,False,False,0,0,"{""dynamic_hazard_prediction"": 13, ""future_collision_risk"": 22, ""future_human_clearance_risk"": 4, ""human_clearance_breach"": 40, ""human_near_miss_exposure"": 44, ""unconfirmed_human_clearance"": 49}"
5403,site_small,low,False,0.6666666666666666,0.6666666666666666,180,3.5,6,0,5.0,5.0,,7.5,0,0,0,0,0,0,59,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 57, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 4, ""restricted_zone"": 55}"
5403,site_small,medium,True,1.0,1.0,131,11.75,17,2.0,25.60000019520521,27.60000019520521,27.60000019520521,27.60000019520521,2,1,1,0,0,0,17,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 11, ""restricted_zone"": 5, ""unconfirmed_human_clearance"": 12}"
